NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_DOCENTE_IES,ID_DOCENTE,TP_SITUACAO,TP_ESCOLARIDADE,TP_REGIME_TRABALHO,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_COR_RACA,CO_PAIS_ORIGEM,TP_NACIONALIDADE,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,IN_DEFICIENCIA,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_INTELECTUAL,IN_ATUACAO_EAD,IN_ATUACAO_EXTENSAO,IN_ATUACAO_GESTAO,IN_ATUACAO_GRAD_PRESENCIAL,IN_ATUACAO_POS_EAD,IN_ATUACAO_POS_PRESENCIAL,IN_ATUACAO_SEQUENCIAL,IN_ATUACAO_PESQUISA,IN_BOLSA_PESQUISA,IN_SUBSTITUTO,IN_EXERCICIO_DATA_REFERENCIA,IN_VISITANTE,TP_VISITANTE_IFES_VINCULO
2018,693,1,1,560899,278F091492E96AE938110438966EA4B3,1,5,1,1,1965,12,24,53,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560910,0E6E2DFF4D40434F0BE03060A04A8A1D,1,4,1,1,1961,12,25,57,0,76,1,31,3162500,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560900,DBF3E37D9E3F824C3F13CDACE2886AB7,1,5,1,1,1963,9,3,55,3,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560901,7D3A260BE1E99A05DFB04125F8757E72,1,5,1,1,1966,8,17,52,0,76,1,31,3136207,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560908,0501F7DE3D6C1F2F0FAB0F21A15485D1,1,5,1,1,1949,6,17,69,0,76,1,43,4314407,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560912,19C69E094ADD34D732932C9D74F3E0F3,1,5,1,2,1956,6,26,62,0,68,3,,,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560915,8C9A10FE9EBA5F8D03E3134DA4083FA1,1,5,2,2,1967,7,31,51,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560918,FC2AD17C4F16EB037BCDCCE8F54250C5,1,5,1,2,1965,4,5,53,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560916,2A69B31DB66D13A94D0BE6B28D92F4C9,1,4,1,2,1965,11,14,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560917,CBF4F861ABC8A2A25C1D67057C2A8515,1,5,1,2,1946,12,31,72,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560925,9288DCC0AD70C85F8E34790C8CFF4E2A,1,4,2,1,1972,7,30,46,0,76,1,31,3106200,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560927,C968DAC6ECA3D690344E9BD08E1DE393,1,5,1,2,1962,3,20,56,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560930,82C748315DDD8DD79081C666F35F32B8,1,5,2,2,1956,3,23,62,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560928,1CC741DC7601E6BF3752ACA5200D0C2D,1,5,1,2,1962,2,8,56,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560922,2ADF238AB2E891A0660CA2EAD852BFEA,1,5,3,1,1962,3,25,56,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560933,67D12F17E90247DFCA318D0EC9273ADA,1,5,1,2,1962,1,25,56,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560923,054BDE0EB3A68496057A7A305C6E4024,1,5,1,1,1974,5,15,44,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560929,198084A454DD8025030AFA37A20280CC,1,5,2,2,1972,5,16,46,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560938,B373495B021FF5C2CDF6F8C5A6F07168,1,3,2,2,1961,12,7,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560950,D4E8947BA8BE4B03B6E4FBC5395A77E5,1,5,1,2,1973,9,30,45,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560939,ABB143F9329FE923E7067637D4516952,1,5,2,2,1968,6,8,50,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560940,384F5428868D558185C1A6947E5F82E0,1,5,3,2,1960,11,2,58,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560946,DD5D169B21EE4699288B2D8550568C03,1,5,2,2,1965,2,5,53,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560935,9A4E90C6F7FA55B27910D9DE30D7A616,1,5,1,2,1965,4,1,53,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560941,52B86E681EA1F6105635B21BB3B96E00,1,5,1,2,1974,11,22,44,0,76,1,35,3550308,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560943,9CD9C38870762DB718D6D69CE9B457A8,1,5,3,2,1961,6,22,57,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560948,9854A9C60D1B85F886D1BBFCD5E493CE,1,4,1,2,1952,3,20,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560957,428A6FB7B34BD667161410E2DFDB4736,1,5,1,2,1976,1,21,42,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560965,DE3F828BDC20157715A3E0A30D2F5913,1,4,1,1,1955,9,20,63,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560964,7B788FB94F653D71559DBBADB4ACEB15,1,5,2,1,1948,8,24,70,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560974,231C85BCB9FE6D177411A90CC2D7E393,1,5,1,2,1949,9,17,69,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560981,B8F0A0494DE68E1BC52C2C4C1966019A,1,5,1,2,1953,1,15,65,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,679906,E5AF9DB99158DD572F36328CD7806603,1,2,2,2,1957,4,5,61,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560982,5C59EC2717CAC4F7D6FD2F302E75714D,1,5,1,2,1963,9,7,55,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560975,60141C3DE5E1C3FBAA5836FAB4DB2E02,1,5,1,2,1958,9,25,60,1,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560967,093473215CD2F514EAB3A287A391261B,1,5,1,2,1977,12,28,41,3,76,1,15,1501402,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560985,225E020874EC1539BD7F1CBFBD2A0AF7,1,5,1,2,1969,10,7,49,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560968,60D545AC207BE6F2BEA2A84BEE9B1EFF,1,5,3,1,1971,9,20,47,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560986,484A2B304EF5A874B5C4ECA9F9AD119C,1,5,1,2,1950,9,13,68,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560972,EBBF7B151FE12C85EE3AAED5B3808802,1,5,1,2,1959,7,4,59,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560979,6098604118C587965B2CBBB1D69C4F2B,1,5,2,2,1959,3,14,59,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560973,29B856585DEF43A6562D69F3996E081B,1,5,1,2,1954,9,14,64,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560980,5047F891A2AA1534D7111C9153157D1C,1,3,2,2,1960,8,21,58,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560988,58D5AAAF0EF2B21A4B9A64C9D5D4825E,1,5,2,2,1961,7,20,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,679908,3BD39EC4E0284BDD1A6D9B80AA4A5E92,1,2,2,2,1966,6,22,52,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560993,B87B1194D779C25228BBFE8343C8AE22,1,5,1,1,1970,2,12,48,0,76,1,35,3509502,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560997,459E49334585472913554828BB47D869,1,4,3,2,1970,12,10,48,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560978,88AE9D2B2C2B56FA49227CC7182376EE,1,5,1,2,1978,2,21,40,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560989,CC46652E6AA592FEBD6E732666809FFD,1,5,1,2,1971,5,30,47,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560995,5AECCB9F73065FFC2CF780B65402A6CF,1,5,1,2,1970,8,16,48,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560996,72DAA410D5D7FECE8FBA79D16BA95FBF,1,5,1,2,1965,5,4,53,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560991,29EB1F698B23CBA93F4B7B64328DD532,1,5,1,1,1953,4,6,65,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561003,D5D2AD308EECCBF2C7F4A5D5CCE4880B,1,5,1,2,1975,7,4,43,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561005,C1692EBB1D81019359D4CD7681EC44EF,1,5,1,2,1968,5,30,50,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561014,9506D01CF783BD90CB9CF447D34D538F,1,5,1,2,1975,4,12,43,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,561013,0705750FF9CFBB037DD6AF5977800A19,1,4,2,2,1966,2,22,52,0,76,1,33,3304557,0,,,,,,,,,0,0,0,0,0,1,0,0,,0,1,0,
2018,693,1,1,560998,824F14B9E165DAE8658A40CAD3332066,1,5,1,2,1955,12,6,63,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561009,1A16BD12094544ECAFCDB9D2C6AAA2EC,1,5,1,2,1976,3,19,42,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561002,76FBAE1088B14F3962ACC48F4DB1B4C3,1,5,1,2,1958,7,31,60,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561023,87CF07C19B6D2D87C67E1F17D8221867,1,5,3,1,1956,5,31,62,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561025,E828DC389FBC3095D3A5182C5D5B2FB9,1,4,2,1,1968,6,2,50,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561016,C9F738536210F2C9D0168EBD88E4894C,1,5,1,1,1950,3,15,68,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561017,96E2ECA8D961DA1EBEC96BD75AAB2038,1,5,1,1,1950,4,28,68,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561033,16D17E613FB424E7C9A9A401ED7E47E3,1,5,1,2,1965,1,4,53,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561027,66D1E54CA8A26E2763AF737A99DAF937,1,4,3,2,1969,6,23,49,0,76,1,31,3168606,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561028,E92211438B7B8FA87AC34F121CAA92D9,1,5,2,2,1963,3,12,55,1,76,1,,,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561029,08800E3D35663CB0F73D865FF8D2302C,1,5,1,1,1962,5,24,56,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561030,88CFB63207FB40037A199C07C88212E1,1,5,2,2,1961,5,26,57,1,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561036,006A5CF455D65B6A230E1E841F1C1107,1,3,3,1,1963,3,8,55,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561015,3A9A7BE11C033EE6B45DAF1F793E659F,1,5,1,2,1955,4,18,63,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561038,578AE7E7A8073EF973B908FD163EFFCE,1,5,1,1,1963,12,12,55,1,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561040,E9BDC1835A47CED1DC753EB71F77F328,1,5,3,2,1968,4,21,50,2,76,1,31,3136702,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561037,2B762372A5D6FFD9742BA0914F34907A,1,5,1,2,1975,10,17,43,4,76,1,52,5208905,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561039,895774DCA81B6BBC6CA54C3C1B51458D,1,5,1,2,1965,6,27,53,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561041,4093D15AC2B4F0743392C04F0B127A63,1,5,1,2,1966,7,28,52,0,76,1,24,2408102,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561052,D2B0EA83673DA111C5A088F34B0D1113,1,5,1,1,1960,12,22,58,1,76,1,26,2611606,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561050,07F76AA1C4295B788828ADB56EECE4E7,1,5,1,1,1964,10,24,54,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561053,A2E0CD54C13AB0461915D8CF6C55B425,1,5,1,1,1976,12,10,42,0,76,1,33,3305109,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561042,7F735517EA80514561C807A8B37E2E9D,1,5,1,2,1969,10,27,49,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,561043,CBD19D9A1DAD8BAF9AA20D92C992B19D,1,5,1,2,1972,8,21,46,0,76,1,32,3201308,0,,,,,,,,,1,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,561045,9307D3E3CA6FED510EEF83764F03E2D5,1,5,1,1,1961,11,2,57,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561046,34305EEFD1D8A72072BBB8632BBE25E3,1,4,1,1,1976,2,25,42,0,76,1,33,3303302,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561057,7941A8EDDB2ADE0CDDD3466CECB64F9B,1,5,2,1,1962,12,23,56,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561058,51F17D7ADE2D4AF16B5B1F2779D7E2F0,1,5,1,1,1972,2,22,46,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561059,D58498D7DE18940E8EC10A57C4710CF6,1,4,1,1,1951,11,20,67,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561054,1C06FDA75C8DBE0BCBF8AA9E4BD373D7,1,5,2,1,1965,7,18,53,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561065,DFC461B7374BFADF172A4790D4A6DA78,1,4,1,1,1978,6,14,40,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561082,D4773EE9163C208629F8A4CD7342C1F0,1,5,1,1,1976,5,21,42,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,561067,16D5A5073C41C71F65F1294AD8947959,1,5,1,1,1976,8,11,42,0,276,3,,,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561076,EE2E6E70BA0C5A30ED415AA6CF120C29,1,5,1,1,1948,3,11,70,0,76,1,33,3304557,0,,,,,,,,,0,0,1,0,0,1,0,1,0,0,1,0,
2018,693,1,1,561070,26A56EF3CC9F8ADA8A1EEF9DFCB6858A,1,5,1,1,1968,4,9,50,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561075,D1C0278D9F076FC426AE745C04168832,1,5,1,1,1963,10,3,55,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561085,4D57884110C8F189FD87A6F7FFFA73A2,1,4,3,1,1961,12,26,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561086,A78278BC17DA1CAE6A3DBB952621F719,1,5,3,2,1976,11,9,42,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561069,608C89A65E938961AF05686BBEC7C896,1,4,1,1,1953,5,27,65,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561077,76A1C585D7C5DE2A3FD860895395F43D,1,5,1,1,1951,9,30,67,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561079,87EE2BE766EB611452648F022DEC88A5,1,5,2,1,1958,6,27,60,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561091,4EA2DABC7BACBFFE94089EA5C7AC4CCF,1,5,1,1,1960,11,15,58,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561092,A948926CB78C9B53A63A70EB6DE7BC38,1,5,1,1,1972,9,9,46,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,679909,4D7D7083828444AC7B39E4BD3F8A094B,1,5,2,1,1955,6,6,63,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,1,1
2018,693,1,1,561093,99C9B3D92F864A2209226FE1AAB225E0,1,5,1,1,1962,9,30,56,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,561102,5F0F9180E67272C1930C37BEC108ACA2,1,5,1,1,1950,8,30,68,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,561098,9784A903BFA22A9A92BF3AE797466D9F,1,5,1,1,1964,4,13,54,3,76,1,43,4314902,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561103,B1EFD5DE33F23D64D1BF66AC339F699E,1,5,1,1,1965,9,23,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561099,867033642C55B54C3A4100CFA2502DBE,1,5,1,1,1968,9,27,50,0,76,1,35,3506003,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561105,A95D83859AC812213BF3CCA90CE6633D,1,4,1,1,1977,11,4,41,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,561114,8C81F0B7F66868A82C3224689EE2EF4B,1,5,1,2,1946,1,28,72,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,561118,DAA1B55E6743C20201597CDCE88FDE20,1,5,2,2,1961,12,31,57,1,76,1,23,2304400,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,253728,8937D0639B54621D8ECC6BD8D8BA14E3,2,4,,2,1973,11,18,45,1,76,1,33,3304557,0,,,,,,,,,,,,,,,,,,,,,
2018,693,1,1,561120,02CCCBB89D17A6B5AE9CCDAAEAC2FFAB,1,5,1,1,1963,3,23,55,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,561121,77B38E7E9C1CDC7E50D37C0D71F5CB8C,1,4,1,1,1947,1,2,71,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560680,0D4A62A904029A5FB3C344CF2A505DE1,1,5,2,2,1953,10,5,65,1,76,1,31,3162906,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560763,D91B649BEFA646A52901667573397EB3,1,5,1,1,1969,12,6,49,0,76,1,33,3303500,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560758,E8DC17EA8C9DB894C886235A5A07D1D5,1,5,1,1,1981,6,9,37,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560720,ADD13A88F63E203A9E94600DDC9DC022,1,5,1,2,1975,4,19,43,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560850,3A4BC6BB3A7A4A27B470CD34DA826655,1,5,1,1,1974,10,2,44,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560800,5EA7C4A5095B8A9B284594A6B0625812,1,4,2,2,1965,10,8,53,1,76,1,35,3555000,0,,,,,,,,,0,0,0,1,0,0,0,0,,1,1,0,
2018,693,1,1,560338,1198FB86400FB0863A6A826189D9E83B,1,5,1,2,1982,4,13,36,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560330,D31C2057C5680608AD9BDCAC8C196CE8,1,5,1,1,1980,11,2,38,0,620,3,,,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560834,B62A68A1835E9DB6842646459F949D11,1,5,1,1,1960,9,3,58,0,76,1,24,2408102,0,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560858,4BFA530E65518179AB24E06D3F3B83ED,1,5,1,1,1969,11,30,49,0,76,1,31,3106200,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560843,2CFF8E0EDB498C3D924F61D206B4379D,1,5,1,1,1958,8,16,60,0,76,1,26,2611606,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560434,1F1399F668DC63AE4AD1C6B2C9E4BFA7,1,5,1,1,1981,10,29,37,1,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560689,D379F38AF7229272C988F381A9DD4E12,1,5,1,2,1970,5,31,48,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560815,79693D4A409CB43221A2D8E714A3E198,1,5,1,2,1968,9,2,50,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560423,B30F21B037CB9B1293F54F9214FC90AA,1,5,1,2,1952,9,12,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560424,72113CFAF2691836AD58B673673FF75A,1,5,1,1,1961,2,21,57,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560428,DBCE9DC189C055BBD27591259376F5AD,1,5,1,1,1954,6,18,64,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560447,BAE4BB968B958889DC9AC956359B3DAF,1,4,1,1,1949,12,30,69,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560469,724B22A376D1810E7CCD5CE2E5054BEA,1,4,2,2,1952,5,17,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560488,760FDE6D1852728D5C68D27AA26ECF15,1,5,1,2,1973,3,3,45,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560495,ADD7D4E03D641D7CBB6001F5214E20C2,1,5,1,2,1960,1,8,58,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560504,E7B7432FA2A691F647C1F22FEB291EA3,1,5,1,1,1961,10,1,57,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560518,870849CC288DF5DCF14DC14CD6297DF8,1,5,2,2,1963,6,30,55,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
